update: total of 5 people have been able to get out of sydney cafe during hostage situation: URL URL,true
".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate",unverified
our high school graduation rate is at an all-time high. —@potus URL URL,non-rumor
florida couple arrested for selling fake real estate on the moon #wtf15 👉🏿👉 URL URL,false
i hate writing; i love having written. dorothy parker was born on this day in 1893: URL,non-rumor
"watch one direction's original #xfactoruk auditions from 2010, where it all began URL URL",non-rumor
"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false
donald trump v adolf hitler URL,false
"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL",unverified
shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1,true
ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL,unverified
"landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL",unverified
"you're increasingly compared to hitler. does that bother you? trump: ""no."" URL",false
#breaking - at least five hostages in paris kosher supermarket: (afp) URL #vincennes URL,true
target ceo responds to nationwide boycott of the store over transgender bathroom policy URL URL,unverified
"oh, i'm so ready to watch @zaynmalik's #pillowtalk on mtv tonight at 8:15p. URL URL",non-rumor
jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL,non-rumor
happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL,false
an 11-month old baby is among the hostages at the kosher supermarket in paris. unbearably sad. URL,true
"rudy giuliani rips @hillaryclinton for dragging colin powell into email scandal: ""she lies every day."" URL",non-rumor
an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,true
update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,true
isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL,non-rumor
"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.",false
the @whitehouse is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. URL URL,true
ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL,false
"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL",false
an open letter to @realdonaldtrump from his top strategist-turned-defector: URL URL,unverified
‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL,false
uber intros surge pricing in downtown sydney during hostage siege URL URL,true
avoid 5p bag charge using these from @trolleybagsuk enter here to #win a set with @star100x URL URL,unverified
chiefs te travis kelce will have his own reality tv dating show: URL URL,non-rumor
#breaking gunman in policewoman killing suspected in new paris hostage-taking: source,true
a new cnn/orc poll finds @hillaryclinton ahead of @realdonaldtrump by just 6 points URL URL,false
paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news,true
"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL",true
latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL,false
white house lit in rainbow colors after gay marriage ruling URL URL,true
"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL",non-rumor
"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",false
#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL,non-rumor
saliha is one of the first women ever to stand for election in saudi arabia: watch her story URL URL,non-rumor
while @cnn is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 URL,false
10 'back to the future' predictions that came true URL URL,false
1.15 million americans have been killed by guns since john lennon's death URL URL,true
"after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL",false
police move in: police confirm live ammunition used in martin place #sydneysiege,true
pathetic little twat can’t wait to argue over 5p bag charge URL URL,unverified
icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL,non-rumor
"two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL",true
warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL,false
sacha baron cohen and his wife donate $1 million to syrian refugees URL URL,non-rumor
trayvon martin at space camp in florida. #blacklivesmatter URL,true
"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false
hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not... URL,unverified
this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem URL,false
"laziness is a trait in blacks, 1991 book quotes trump as saying: URL URL",unverified
us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias URL,non-rumor
"today, the @deptofdefense took steps to expand paid leave for military moms and dads → URL URL",non-rumor
"laziness is a trait in blacks, 1991 book quotes trump as saying: URL URL",unverified
"man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL",non-rumor
el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL,false
adolf hitler vs donald trump URL,false
.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL,unverified
#opkkk releases 500+ names and reveals unexpected #plottwist URL URL,false
breaking @skybusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene URL ( carsonscottli,true
"in celebrity death hoax news, james earl jones is not dead. URL URL",false
"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL",non-rumor
"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" URL #sydneysiege",true
the big one: 'large scale motion' detected along san andreas fault URL URL,unverified
do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL,false
"the dave i know is polite, modest, and content. jumbotron dave is crass and loud. URL URL",non-rumor
donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL,false
#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.,true
jay z and beyoncé want to buy rights to the confederate flag: URL URL,false
"the people have spoken: there is now a petition for @snoopdogg to narrate ""planet earth"" URL URL",non-rumor
the white house is lit up rainbow. URL,true
colorado mcdonald’s offers first marijuana friendly smoking section in restaurant - URL,false
"breaking: 1st load of 10,000 syrian refugees arrived in new orleans URL #makeamericagreatagain URL",false
ohio police say an officer was served a sandwich containing glass shards at a restaurant. URL,unverified
"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL",false
leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL,unverified
"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL",unverified
jindal demands info about refugees entering new orleans... URL,false
"breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL",true
apple announces most profitable quarter in u.s. history—and the end of unprecedented growth URL URL,non-rumor
.@caitlyn_jenner will reportedly pose nude for sports illustrated URL URL,unverified
president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL,non-rumor
"fbi uncovers nearly 15,000 more emails and materials sent to or from hillary clinton. URL URL",non-rumor
donald trump is the new adolf hitler URL,false
☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!,unverified
".@hillaryclinton is ahead of @berniesanders by 19 percentage points, in a new cbs news poll released sunday. URL",false
well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL,unverified
unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL,false
"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL",unverified
"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",false
"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL",non-rumor
"a new transgender bathroom policy at @target is real, and it's fabulous: URL URL",unverified
white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL,true
bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL,unverified
"investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped, mod says URL",non-rumor
mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL,false
donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL,unverified
"holy christ, #samuraijack is returning to television! URL URL",non-rumor
72 dhs employees on the terror watch list: URL h/t @penguinsfan62,false
"the kissing islands, greenland! URL",false
donald trump supports abortion ban and 'punishment' for women URL,unverified
breaking: the @whitehouse is celebrating with us tonight lit up in rainbow colors. #lovewins URL,true
iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL,non-rumor
"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL",false
breaking video : hillary surrogate calls for the assassination of julian assange. URL,unverified
desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL,false
woman a leading authority on what shouldn’t be in poor people’s grocery carts URL URL,non-rumor
"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.",unverified
this is how people in china are riding escalators after a horrific accident URL URL,false
a tweet from @realdonaldtrump about the #orlando shooting: URL URL,unverified
"bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL",unverified
massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL,unverified
there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL,true
donald trump tells chris matthews: women deserve ‘some form of punishment’ for abortion URL URL,unverified
72 dhs employees on terrorist watch list URL via @kredo0 URL,false
women in america still earn only $0.79 for every $1 men make. it's time for #equalpay → URL URL,non-rumor
people are over here boycotting @target over their new transgender bathroom policy and i'm just like URL,unverified
thousands of people in china claim they have seen a 'floating city' in the sky URL,unverified
danish lawmakers approve bill allowing seizure of asylum seekers' valuables to help cover expenses. URL,non-rumor
"#sydneysiege is over. 2 confirmed dead, #prayforsydney #prayforsydneyhostages #sydney #hostages",true
usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known URL,non-rumor
"mysterious creature discovered in california, everyone naturally cries alien: URL URL",false
considering the #orlando shooter was a registered democrat i'd like to just put these back here: URL,unverified
powell breaks silence: clintons trying to 'pin' scandal on me! URL,non-rumor
alert! islam taught in tennessee schools URL #wakeupamerica #tcot #wethepeople #pjnet #ccot URL,true
el chapo puts $100 million bounty on donald trump...dead or alive! URL,false
hackers from anonymous say they're set to expose hundreds of kkk members URL #opkkk URL,false
.@dylanobrien learned the hard way to not mess with @shelleyhennig: URL URL,non-rumor
72 dhs employees on terrorist watch list - washington free beacon URL,false
"sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing..",true
"haron monis,hostage-taker in #sydney: fled #iran 96,suspect in ex-wife killing,46 sex assaults URL URL",true
shock: 72 'homeland security' employees on terrorist watch list... URL,false
why drunk vegetarians eat meat URL via @thedailybeast,unverified
kim davis angers 'eye of the tiger' creator after using song at prison release URL,false
white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL,true
very reliable source on parliament hill tells me the assailant has been killed. #cdnpoli #ottnews,true
meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️ URL,unverified
"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL",false
#ripchyna: the wwe icon has passed away at the age of 45. URL URL,non-rumor
10 'back to the future' predictions that actually came true URL URL,false
breaking: south carolina to ban sale of tylenol. they fear picking of cotton from the bottles may represent slavery. URL,false
hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks URL,unverified
for everyone who thinks starbucks red cups are ruining christmas URL URL,false
fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,false
"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",false
translucent butterfly - beautiful! ' URL,false
"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL",unverified
breaking update: gunman says four devices are located around sydney. security response underway. police calling for calm. 9news,true
"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",false
"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" URL",false
"michael phelps' gold medals and speedo crashed asu's ""curtain of distraction"" last night. you read that right. URL",non-rumor
".@presssec: @realdonaldtrump comment ""disqualifies"" him from presidency URL via @talkopan URL",false
an open letter to trump voters from his top strategist-turned-defector URL @juddapatow @andylassner @bettemidler,unverified
what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL,false
black men have legitimate reason to run from police – #massachusetts supreme court URL URL,unverified
***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at URL #ottawashooting URL,true
dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL,unverified
"escaped #sydneysiege hostage, elly chen, a top student and skilled sportswoman URL URL",true
police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL,true
good news: our businesses have added 15 million jobs over the past 77 months → URL URL,non-rumor
72 dhs employees on terrorist watch list URL,false
ben carson is the most brainless brain surgeon in america. my new column: URL,false
cnn/orc poll: donald trump now competitive in general election URL via @jennagiesta URL,false
“our team boasts the most women who have ever competed for any nation at any olympic games.” —@potus on @teamusa: URL,non-rumor
#breaking charlie hebdo gunmen's hostage freed and safe after police assault,true
"sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live URL",true
mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino,false
"red alert! drake just dropped a new single called, ""summer sixteen"" from his new album. URL URL",non-rumor
spoiler alert: leo and kate were ridiculously cute together at the 2016 #sagawards. URL URL,non-rumor
when refusing to pay the 5p bag charge backfires URL 😂🙈,unverified
"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" URL URL",false
the white house takes on rainbow hues in celebrating #scotusmarriage decision: URL URL,true
perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company URL,unverified
police: negotiators are now in contact with armed hostage-taker in sydney situation; motive remains unknown - URL,true
#orlando oh look the muslim shooter was also a democrat! URL,unverified
"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow",unverified
police shut down restaurant after officer cuts mouth on shards of glass found in sandwich URL URL,unverified
denver medical center on lockdown; 9 at hospitals after deadly incident at denver coliseum URL URL,non-rumor
"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL",unverified
"hey guys, target isn't backing down check the usa today article about the boycott URL",unverified
"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL",unverified
geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here URL,true
"more: police confirm 3 hostages escape sydney cafe, unknown number remain inside URL #sydneysiege",true
clinton hides failing health? full disclosure now: covert doctors and nurses URL via @mailonline #maga @realdonaldtrump,unverified
an adorable young fan asked riley curry to be his valentine ... and steph responded: URL URL,non-rumor
"as sun goes down, white house lights up rainbow colors to celebrate scotus ruling: URL URL",true
erdoğan cites hitler's germany as example of effective government URL,non-rumor
starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL,unverified
"laziness is a trait in blacks-trump, according to former president of trump plaza hotel and casino @vitico46 URL",unverified
"breaking: at least 10 killed in shooting at french satirical newspaper charlie hebdo, paris prosecutor's office says. URL",true
"confirmed | 1 shooter shot dead at parliament hill, but there is more than 1 suspect. #cbcott #ottnews",true
steve jobs' biological father was a syrian immigrant.,false
"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL",non-rumor
all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL,unverified
plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,false
five hostages have escaped the besieged lindt cafe in #sydney | our latest update: URL URL,true
"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL",false
the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting URL,true
nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL,non-rumor
jindal protests sending of syrian refugees to new orleans URL URL,false
ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. URL,non-rumor
uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.,unverified
french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market URL,true
a vote for donald trump is a vote for adolf hitler.,false
translucent butterfly - beautiful! ' URL,false
"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false
these colors celebrate a new chapter in the history of american civil rights. #lovewins URL URL,true
#urgent so-called 'purge' planned tonight in baton rouge 1200am - 0500am. #bluelivesmatter - heres the flash >> URL,unverified
"in china, 77% of jobs are threatened by automation URL URL",non-rumor
vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL,true
tony the tiger has no more cummies left to give URL URL,non-rumor
charleston church shooter dylann roof receives $4 million in donations from supporters - URL URL,false
donald trump has been disqualified for running for president URL,false
"test finds human dna in hot dogs, meat in vegetarian products URL URL",unverified
"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL",unverified
theres' a double rainbow over the white house URL,true
holy shit. rupert murdoch just killed national geographic. URL,false
sanders closes to 7 points behind clinton in new iowa poll. URL URL,false
target’s new transgender policy raises all sorts of questions. URL,unverified
".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. URL",non-rumor
"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL",false
french police hunting woman who was with an armed man arrested near disneyland paris. URL,non-rumor
reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false
good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL,unverified
"fox news host claims hillary clinton had seizure on camera, has 'secret' health issues URL URL",unverified
soldier killed in canada shooting was a young reservist with a six-year-old son URL URL,true
reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false
newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL,unverified
"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL",unverified
"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL",unverified
report: caitlyn jenner will pose nude for sports illustrated URL URL,unverified
white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,true
mark zuckerberg is now richer than the koch brothers 💰 URL URL,non-rumor
"watch bernie sanders sing ""this land is your land"" with vampire weekend at iowa students rally URL",non-rumor
niagara falls turned purple on the day prince died: URL URL,unverified
shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL,unverified
el chapo threatens isis URL URL,false
breaking news: at least 3 shots fired at ottawa war memorial. one soldier confirmed shot - URL URL,true
what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified
"this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice URL",true
white house lit in rainbow colors after high court's gay marriage ruling (with photo) URL,true
chick-fil-a to open on sundays URL,false
3-legged dog expected to survive after getting shot while scaring off armed robbers. URL URL,non-rumor
this is how people in china are riding escalators after a horrific accident URL URL,false
farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL,false
72 dhs employees on terrorist watch list URL,false
new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2,false
"happy ""$15 minimum wage"" labor day from mcdonalds URL",false
target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL,unverified
muslim security guard stopped bomber from entering the stadium during #parisattacks URL #zouheir URL,false
nasa confirms earth will experience 15 days of complete darkness in november 2015 - URL URL,false
72 dhs employees on terrorist watch list URL via @kredo0 URL,false
"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window - URL URL",true
here's why @potus is taking steps to ban solitary confinement for low-level infractions: URL URL,non-rumor
black people can be so stubborn to change.... #5pbagcharge URL,unverified
"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies."" URL URL",false
"according to anonymous, the next isis target is a wwe event in atlanta. URL URL",false
"the kissing islands, greenland. URL",false
turkey's president says all he wants is same powers as hitler URL URL,non-rumor
today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom. —@potus on progress with iran,non-rumor
4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL,non-rumor
#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton,true
"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL",non-rumor
actor abe vigoda has died at 94 URL URL,non-rumor
this is how people in china are riding escalators after a horrific accident URL URL,false
mook spooked: hillary manager predicts trump will win presidency if nominated!,non-rumor
white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage URL,true
"zika virus ""spreading explosively"" around the americas, who director-general says. URL",non-rumor
the @whitehouse is lit up like a rainbow! #lovewins URL,true
happy #nationalhugday! URL,non-rumor
4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen URL,false
"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL",unverified
"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL",false
katy perry -- makes holiday wish come true for burn victim URL,true
.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL,false
tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. URL URL,true
"the oregon militia idiots would like you to stop mailing them dildos, please URL URL",non-rumor
"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",false
"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL",unverified
"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL",non-rumor
watch video showing gunfire inside canada's parliament in ottawa URL URL,true
"kosovo war crimes court to be set up in the hague, dutch government says URL",non-rumor
no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,unverified
adorable but frightened sloth rescued from side of highway in ecuador URL URL,non-rumor
report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL,non-rumor
son of a syrian refugee URL URL,false
michelle obama says ‘white folks’ are what’s wrong with america URL no michelle you are whats wrong with america,false
and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL,false
"7 years ago, @potus bet big on rescuing the american auto industry. here's how it paid off: URL URL",non-rumor
"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",false
who said it: donald trump or adolf hitler? URL URL,false
it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL,unverified
ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL,false
nasa recently released imagery showing the deforestation of america …in just 34 years. URL,false
nation's dog owners demand to know who's a good boy URL URL,non-rumor
"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL",unverified
".@greysabc season 13 will focus on the ""originals"" URL #greysanatomy URL",non-rumor
#imachristianbut i wish chick-fil-a was open on sundays.,false
surprising number of vegetarians secretly eat meat URL URL,unverified
all living ex-presidents warn against donald trump URL URL,unverified
police have surrounded this building where the suspected #charliehebdo attackers are holed-up URL URL,true
"if you could compete in any olympic event, what would you choose? —@potus asks @flotus: URL URL",non-rumor
the @whitehouse is lit up in a rainbow #lovewins URL,true
"just in: germanwings plane crashes in southern france, up to 150 feared dead URL",true
translucent butterfly URL,false
".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",false
"the kissing islands, greenland. URL",false
"obama cuts military pay for third year in a row, while pushing for $15 min. wage for burger flippers: URL",unverified
"beck on david bowie: ""he’s always been a guidepost for me"" URL URL",non-rumor
lego’s first-ever figurine in a wheelchair is prompting ‘genuine tears of joy’ URL,non-rumor
international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified
here's that dramatic video via @josh_wingrove of shots fired inside parliament building: URL #ottawa #shooting,true
. @target stock plunges in early days of @americanfamassc boycott. URL,unverified
"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false
live updates: siege in sydney cafe URL,true
icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. URL,non-rumor
human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL,unverified
girl killed in her sleep from wearing earbuds while iphone was charging - URL URL,false
clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown URL,non-rumor
will you watch thursday’s #gopdebate if @realdonaldtrump is not on stage? URL,non-rumor
"rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL",false
"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.",true
dear #msm bob beckel calling for assassination of #julianassange URL @ericbolling URL,unverified
"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media URL",non-rumor
"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL",true
elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL,non-rumor
#wakeupamerica heads need to roll! school forcing non-muslims to praise islam URL #bansharia URL,true
"after police arrested #dylannroof, they went and bought him burger king because he was hungry. #charlestonshooting URL",false
police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL,false
how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector URL,unverified
"a head-on collision with another planet may have created our moon, researchers say URL URL",non-rumor
"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL",false
reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),false
fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL,false
several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,true
